7.4605
7.90495
7.99435
7.70705
7.6173
22.35605
24.46865
21.94945
11.80475
26.2957
8.88245
9.14045
12.29675
7.8714
14.4494
13.1851
16.2377
36.0482
10.99135
19.91725
10.2012
13.2992
13.8882
12.39755
12.7385
8.3036
7.8966
14.07055
8.07985
16.59415
11.4935
18.7904
18.17365
13.74735
19.5933
19.4392
6.31955
14.5329
17.5047
28.20465
6.18075
31.31005
32.6343
10.81045
0
10.2138
11.0498
19.8577
38.89115
15.57655
9.4221
8.4461
7.5432
7.7122
6.7569
6.1149
25.1523
12.72675
13.4643
